Date,Year,Month,Max,Min,Precip
1996.07,1996,7,32,21,65.09999847
1996.08,1996,8,30,17,56.20000076
1996.09,1996,9,27,15,44.5
1996.1,1996,10,30,16,12.5
1996.11,1996,11,34,17,19.70000076
1996.12,1996,12,33,18,92.19999695
1997.01,1997,1,35,22,153.1999969
1997.02,1997,2,33,22,99.59999847
1997.03,1997,3,33,21,90.69999695
1997.04,1997,4,33,22,171.3000031
1997.05,1997,5,33,22,180.5
1997.06,1997,6,32,21,136.3000031
1997.07,1997,7,31,20,74.69999695
1997.08,1997,8,30,19,55
1997.09,1997,9,29,17,79.19999695
1997.1,1997,10,32,17,14.60000038
1997.11,1997,11,31,17,42.20000076
1997.12,1997,12,35,22,30.20000076
1998.01,1998,1,35,23,85.40000153
1998.02,1998,2,34,23,77.80000305
1998.03,1998,3,34,23,164.8000031
1998.04,1998,4,34,24,119.8000031
1998.05,1998,5,33,23,202.8000031
1998.06,1998,6,32,22,102.3000031
1998.07,1998,7,32,21,67.90000153
1998.08,1998,8,29,18,38.29999924
1998.09,1998,9,28,16,53.5
1998.1,1998,10,32,16,7.300000191
1998.11,1998,11,32,18,55.5
1998.12,1998,12,32,19,121.3000031
1999.01,1999,1,34,22,65.30000305
1999.02,1999,2,33,22,160.8000031
1999.03,1999,3,33,23,168.8000031
1999.04,1999,4,33,23,122.0999985
1999.05,1999,5,33,23,122.5999985
1999.06,1999,6,33,22,138.5
1999.07,1999,7,31,19,98.90000153
1999.08,1999,8,30,17,46.59999847
1999.09,1999,9,29,17,46
1999.1,1999,10,30,15,16.10000038
1999.11,1999,11,32,17,14
1999.12,1999,12,35,22,40.79999924
2000.01,2000,1,34,22,40.40000153
2000.02,2000,2,33,21,66.30000305
2000.03,2000,3,32,22,148.8999939
2000.04,2000,4,34,23,108.1999969
2000.05,2000,5,33,23,154
2000.06,2000,6,32,21,122.5999985
2000.07,2000,7,32,21,98.19999695
2000.08,2000,8,30,18,60.70000076
2000.09,2000,9,29,17,42.70000076
2000.1,2000,10,28,13,72.69999695
2000.11,2000,11,33,18,29.60000038
2000.12,2000,12,33,21,41.29999924
2001.01,2001,1,34,22,79.90000153
2001.02,2001,2,33,22,118.5
2001.03,2001,3,33,22,131.6999969
2001.04,2001,4,33,23,177.1999969
2001.05,2001,5,33,22,142
2001.06,2001,6,32,21,91.90000153
2001.07,2001,7,32,20,82.5
2001.08,2001,8,28,17,75
2001.09,2001,9,28,15,26
2001.1,2001,10,32,16,14.19999981
2001.11,2001,11,34,18,13.89999962
2001.12,2001,12,34,20,53.90000153
2002.01,2002,1,35,21,157.6999969
2002.02,2002,2,34,23,176.3999939
2002.03,2002,3,33,22,140.1999969
2002.04,2002,4,34,23,75.30000305
2002.05,2002,5,32,22,258.8999939
2002.06,2002,6,33,22,65
2002.07,2002,7,32,20,52.09999847
2002.08,2002,8,31,19,138.3000031
2002.09,2002,9,28,15,21.5
2002.1,2002,10,30,16,18.39999962
2002.11,2002,11,33,19,48.5
2002.12,2002,12,33,20,41.59999847
2003.01,2003,1,36,23,58.09999847
2003.02,2003,2,34,23,56.79999924
2003.03,2003,3,33,22,119.9000015
2003.04,2003,4,33,23,180.8999939
2003.05,2003,5,32,22,111
2003.06,2003,6,32,21,161.3999939
2003.07,2003,7,31,19,70.59999847
2003.08,2003,8,30,18,60.5
2003.09,2003,9,30,18,47.40000153
2003.1,2003,10,31,16,20.20000076
2003.11,2003,11,31,16,30.79999924
2003.12,2003,12,33,20,65.90000153
2004.01,2004,1,34,22,99.59999847
2004.02,2004,2,34,22,78.90000153
2004.03,2004,3,32,23,225.8000031
2004.04,2004,4,33,23,159.5
2004.05,2004,5,32,22,125.0999985
2004.06,2004,6,33,22,97
2004.07,2004,7,33,22,69.90000153
2004.08,2004,8,26,17,70.80000305
2004.09,2004,9,29,17,48.90000153
2004.1,2004,10,29,16,26.29999924
2004.11,2004,11,33,17,29.70000076
2004.12,2004,12,34,20,37.29999924
2005.01,2005,1,35,23,93.30000305
2005.02,2005,2,34,23,108.4000015
2005.03,2005,3,33,22,210.1999969
2005.04,2005,4,32,23,226
2005.05,2005,5,33,23,144.8999939
2005.06,2005,6,32,22,79.09999847
2005.07,2005,7,32,20,67.80000305
2005.08,2005,8,30,19,67.90000153
2005.09,2005,9,30,18,39.70000076
2005.1,2005,10,30,16,25.79999924
2005.11,2005,11,33,17,24.29999924
2005.12,2005,12,31,18,57.40000153
2006.01,2006,1,33,22,95.59999847
2006.02,2006,2,34,24,93.09999847
2006.03,2006,3,32,22,93.09999847
2006.04,2006,4,33,23,170.5
2006.05,2006,5,32,23,104.0999985
2006.06,2006,6,33,22,120.6999969
2006.07,2006,7,31,20,96.19999695
2006.08,2006,8,29,18,95.69999695
2006.09,2006,9,30,18,21.29999924
2006.1,2006,10,31,17,19.60000038
2006.11,2006,11,33,17,17.39999962
2006.12,2006,12,33,19,37.70000076
2007.01,2007,1,34,23,87.09999847
2007.02,2007,2,33,23,71.30000305
2007.03,2007,3,33,23,293.7999878
2007.04,2007,4,33,23,202.6000061
2007.05,2007,5,32,23,141.3999939
2007.06,2007,6,32,22,92.40000153
2007.07,2007,7,32,21,55.29999924
2007.08,2007,8,28,16,57.90000153
2007.09,2007,9,29,17,2.700000048
2007.1,2007,10,29,15,42.5
2007.11,2007,11,32,16,5.099999905
2007.12,2007,12,35,21,14
2008.01,2008,1,34,22,79.40000153
2008.02,2008,2,34,23,109.4000015
2008.03,2008,3,32,22,192.8000031
2008.04,2008,4,32,22,270.1000061
2008.05,2008,5,32,22,182.1999969
2008.06,2008,6,31,21,121.8000031
2008.07,2008,7,31,19,77.80000305
2008.08,2008,8,28,16,36
2008.09,2008,9,27,14,11.39999962
2008.1,2008,10,32,17,14.69999981
2008.11,2008,11,33,17,31.79999924
2008.12,2008,12,33,18,17
2009.01,2009,1,35,22,92.40000153
2009.02,2009,2,36,22,100.5999985
2009.03,2009,3,33,22,120.5999985
2009.04,2009,4,32,22,121.6999969
2009.05,2009,5,32,22,213.8000031
2009.06,2009,6,32,22,235.8999939
2009.07,2009,7,32,21,65.19999695
2009.08,2009,8,30,19,67.40000153
2009.09,2009,9,27,16,24.60000038
2009.1,2009,10,30,16,72.5
2009.11,2009,11,33,17,32.79999924
2009.12,2009,12,33,19,24.79999924
2010.01,2010,1,34,22,65.80000305
2010.02,2010,2,36,24,55.20000076
2010.03,2010,3,32,22,147.1000061
2010.04,2010,4,33,23,200.3000031
2010.05,2010,5,33,23,103.1999969
2010.06,2010,6,33,23,82
2010.07,2010,7,32,20,29.20000076
2010.08,2010,8,28,16,62.79999924
2010.09,2010,9,29,17,5.599999905
2010.1,2010,10,30,15,31.5
2010.11,2010,11,33,16,23.60000038
2010.12,2010,12,34,20,30.5
2011.01,2011,1,34,22,64
2011.02,2011,2,33,22,81.80000305
2011.03,2011,3,34,23,118.9000015
2011.04,2011,4,33,23,206.1000061
2011.05,2011,5,31,22,191.5
2011.06,2011,6,31,21,124.9000015
2011.07,2011,7,32,21,93.09999847
2011.08,2011,8,29,17,12.89999962
2011.09,2011,9,29,16,49.79999924
2011.1,2011,10,31,17,30.39999962
2011.11,2011,11,33,17,12.89999962
2011.12,2011,12,35,20,38.20000076
2012.01,2012,1,34,22,102.9000015
2012.02,2012,2,35,23,59.09999847
2012.03,2012,3,33,22,103
2012.04,2012,4,32,23,145
2012.05,2012,5,32,22,208.6000061
2012.06,2012,6,32,21,64
2012.07,2012,7,32,20,63.29999924
2012.08,2012,8,29,18,148.5
2012.09,2012,9,28,16,70.19999695
2012.1,2012,10,29,15,11.10000038
2012.11,2012,11,33,17,5.900000095
2012.12,2012,12,35,20,61.09999847
2013.01,2013,1,35,23,30.79999924
2013.02,2013,2,33,23,160.1999969
2013.03,2013,3,33,23,97.59999847
2013.04,2013,4,33,24,93.59999847
2013.05,2013,5,32,23,144.3000031
2013.06,2013,6,32,21,129.1999969
2013.07,2013,7,31,20,90
2013.08,2013,8,29,18,88.19999695
2013.09,2013,9,29,17,115
2013.1,2013,10,30,16,18.39999962
2013.11,2013,11,31,15,16.70000076
2013.12,2013,12,33,20,49.5
2014.01,2014,1,33,22,123.5
2014.02,2014,2,33,23,105.3000031
2014.03,2014,3,33,23,109.3000031
2014.04,2014,4,32,22,177.1000061
2014.05,2014,5,31,22,182.6000061
2014.06,2014,6,32,21,137.5
2014.07,2014,7,32,21,89.19999695
2014.08,2014,8,29,18,69.5
2014.09,2014,9,29,18,48.59999847
2014.1,2014,10,30,16,55.5
2014.11,2014,11,34,19,34
2014.12,2014,12,36,23,45.29999924
2015.01,2015,1,36,24,46.20000076
2015.02,2015,2,35,23,107.1999969
2015.03,2015,3,33,23,155
2015.04,2015,4,33,23,168.3999939
2015.05,2015,5,32,22,143.6000061
2015.06,2015,6,33,22,111.9000015
2015.07,2015,7,33,22,69
2015.08,2015,8,29,18,135.3000031
2015.09,2015,9,30,17,52.79999924
2015.1,2015,10,31,17,28.5
2015.11,2015,11,34,19,13
2015.12,2015,12,36,22,45.59999847
2016.01,2016,1,34,22,43.20000076
2016.02,2016,2,34,23,68.69999695
2016.03,2016,3,33,23,78.59999847
2016.04,2016,4,34,23,186.3000031
2016.05,2016,5,33,23,120.3000031
2016.06,2016,6,32,21,93.30000305
2016.07,2016,7,33,21,59.90000153
2016.08,2016,8,28,16,39.70000076
2016.09,2016,9,27,14,36.79999924
2016.1,2016,10,31,16,5.5
2016.11,2016,11,33,18,56.79999924
2016.12,2016,12,33,19,77.30000305
2017.01,2017,1,35,23,90.30000305
2017.02,2017,2,33,21,103
2017.03,2017,3,33,22,82.90000153
2017.04,2017,4,33,23,78.5
2017.05,2017,5,32,23,140.6000061
2017.06,2017,6,32,22,136.8000031
2017.07,2017,7,31,20,123.5
2017.08,2017,8,29,18,118.5999985
2017.09,2017,9,29,16,40.90000153
2017.1,2017,10,31,16,4.300000191
2017.11,2017,11,34,18,27.5
2017.12,2017,12,34,20,18.60000038
2018.01,2018,1,34,22,129.6999969
2018.02,2018,2,34,22,84.59999847
2018.03,2018,3,33,22,165.6000061
2018.04,2018,4,32,22,208.5
2018.05,2018,5,32,22,127.5
2018.06,2018,6,32,21,80
2018.07,2018,7,33,21,32.40000153
2018.08,2018,8,30,19,80
2018.09,2018,9,27,14,48.79999924
2018.1,2018,10,30,15,4.099999905
2018.11,2018,11,31,15,60.79999924
2018.12,2018,12,34,20,32.70000076
2019.01,2019,1,35,23,90.5
2019.02,2019,2,33,22,139.3999939
2019.03,2019,3,32,22,70.5
2019.04,2019,4,33,23,83.09999847
2019.05,2019,5,32,23,96.80000305
2019.06,2019,6,32,21,91.80000305
2019.07,2019,7,32,21,77
2019.08,2019,8,29,18,43.70000076
2019.09,2019,9,30,17,5.699999809
2019.1,2019,10,30,16,21.20000076
2019.11,2019,11,32,17,4.599999905
2019.12,2019,12,34,21,3.099999905
