Date,Year,Month,Max,Min,Precip
1988.07,1988,7,31,23,330.3999939
1988.08,1988,8,31,22,221.5
1988.09,1988,9,31,22,89.80000305
1988.1,1988,10,33,23,36.59999847
1988.11,1988,11,34,23,106.4000015
1988.12,1988,12,34,23,113.6999969
1989.01,1989,1,32,22,246.6999969
1989.02,1989,2,31,23,370.6000061
1989.03,1989,3,30,22,359.7000122
1989.04,1989,4,31,21,425.2999878
1989.05,1989,5,31,22,267.8999939
1989.06,1989,6,31,22,379.3999939
1989.07,1989,7,30,22,461.2999878
1989.08,1989,8,31,22,197.8000031
1989.09,1989,9,31,21,145.1000061
1989.1,1989,10,33,23,37.90000153
1989.11,1989,11,33,23,127.5
1989.12,1989,12,32,23,193.8000031
1990.01,1990,1,32,24,299.2000122
1990.02,1990,2,32,24,261.7000122
1990.03,1990,3,31,23,218.6999969
1990.04,1990,4,30,23,209
1990.05,1990,5,31,23,286.5
1990.06,1990,6,31,23,256.6000061
1990.07,1990,7,31,23,236.8000031
1990.08,1990,8,31,23,106.8000031
1990.09,1990,9,31,22,115.3000031
1990.1,1990,10,32,23,73.59999847
1990.11,1990,11,33,23,39.40000153
1990.12,1990,12,34,24,64.59999847
1991.01,1991,1,33,24,146.6999969
1991.02,1991,2,31,23,168.8999939
1991.03,1991,3,30,23,394.3999939
1991.04,1991,4,31,24,227.8999939
1991.05,1991,5,30,23,316.8999939
1991.06,1991,6,30,23,322.6000061
1991.07,1991,7,30,23,254.1000061
1991.08,1991,8,31,23,137.3999939
1991.09,1991,9,31,23,147.6000061
1991.1,1991,10,32,23,51.5
1991.11,1991,11,32,23,49.79999924
1991.12,1991,12,33,23,84.30000305
1992.01,1992,1,34,23,61.09999847
1992.02,1992,2,32,24,124.6999969
1992.03,1992,3,32,22,214.1999969
1992.04,1992,4,31,23,250.6999969
1992.05,1992,5,30,23,328.3999939
1992.06,1992,6,31,23,230.3000031
1992.07,1992,7,32,23,133.3000031
1992.08,1992,8,33,23,81.90000153
1992.09,1992,9,31,22,111.1999969
1992.1,1992,10,31,22,88.59999847
1992.11,1992,11,32,23,86.90000153
1992.12,1992,12,32,23,83.30000305
1993.01,1993,1,32,23,87.5
1993.02,1993,2,30,22,240.6000061
1993.03,1993,3,30,23,397.7999878
1993.04,1993,4,30,23,502.2000122
1993.05,1993,5,30,22,256.2000122
1993.06,1993,6,30,23,365
1993.07,1993,7,31,23,118.8000031
1993.08,1993,8,32,23,76
1993.09,1993,9,31,23,47.90000153
1993.1,1993,10,32,23,61.70000076
1993.11,1993,11,33,23,51.29999924
1993.12,1993,12,33,23,111.0999985
1994.01,1994,1,31,23,238.6000061
1994.02,1994,2,31,23,231.8999939
1994.03,1994,3,30,23,352.8999939
1994.04,1994,4,30,22,392
1994.05,1994,5,30,23,310.3999939
1994.06,1994,6,31,23,275.1000061
1994.07,1994,7,31,23,198.6999969
1994.08,1994,8,31,23,147.1999969
1994.09,1994,9,31,22,41
1994.1,1994,10,32,23,90.80000305
1994.11,1994,11,33,23,85.19999695
1994.12,1994,12,33,23,89.80000305
1995.01,1995,1,32,23,200.1999969
1995.02,1995,2,32,23,202.8000031
1995.03,1995,3,32,23,267.1000061
1995.04,1995,4,31,23,156.1999969
1995.05,1995,5,31,23,275.2999878
1995.06,1995,6,31,23,426.8999939
1995.07,1995,7,31,23,242.1000061
1995.08,1995,8,32,23,114.0999985
1995.09,1995,9,32,23,89.5
1995.1,1995,10,34,23,38.70000076
1995.11,1995,11,34,24,69.69999695
1995.12,1995,12,34,24,79
1996.01,1996,1,32,23,336.2999878
1996.02,1996,2,31,23,200.1000061
1996.03,1996,3,31,23,494.7000122
1996.04,1996,4,30,23,278.7000122
1996.05,1996,5,31,23,352.8999939
1996.06,1996,6,30,23,383.2000122
1996.07,1996,7,31,23,180.5
1996.08,1996,8,31,23,186.5
1996.09,1996,9,31,22,172.8999939
1996.1,1996,10,33,23,69.30000305
1996.11,1996,11,33,23,100.5999985
1996.12,1996,12,33,23,172.3000031
1997.01,1997,1,32,23,153
1997.02,1997,2,32,24,148
1997.03,1997,3,30,23,290.6000061
1997.04,1997,4,30,23,332.3999939
1997.05,1997,5,30,23,446.5
1997.06,1997,6,30,23,304.1000061
1997.07,1997,7,31,23,235.6000061
1997.08,1997,8,32,23,22.39999962
1997.09,1997,9,33,23,17.5
1997.1,1997,10,33,23,102.6999969
1997.11,1997,11,33,22,21.29999924
1997.12,1997,12,35,24,55.79999924
1998.01,1998,1,33,24,165.1999969
1998.02,1998,2,32,23,202.3000031
1998.03,1998,3,32,23,287.1000061
1998.04,1998,4,32,24,181.5
1998.05,1998,5,32,24,263.7000122
1998.06,1998,6,32,24,353.2999878
1998.07,1998,7,31,24,266.8999939
1998.08,1998,8,31,23,166.3000031
1998.09,1998,9,32,23,105.5
1998.1,1998,10,34,24,45.90000153
1998.11,1998,11,34,23,107.5999985
1998.12,1998,12,33,24,100
1999.01,1999,1,32,23,152.8999939
1999.02,1999,2,32,24,181
1999.03,1999,3,30,23,403.5
1999.04,1999,4,30,23,301.6000061
1999.05,1999,5,30,23,297
1999.06,1999,6,30,23,369.2000122
1999.07,1999,7,30,23,427.5
1999.08,1999,8,31,23,159.8000031
1999.09,1999,9,32,22,44.20000076
1999.1,1999,10,33,23,42.90000153
1999.11,1999,11,33,23,120.3000031
1999.12,1999,12,33,23,133.6000061
2000.01,2000,1,33,23,213.3999939
2000.02,2000,2,32,23,185.3999939
2000.03,2000,3,30,23,364.8999939
2000.04,2000,4,30,23,307.5
2000.05,2000,5,30,23,348.7999878
2000.06,2000,6,30,23,467.8999939
2000.07,2000,7,31,23,233.1999969
2000.08,2000,8,31,23,71.30000305
2000.09,2000,9,31,22,70.30000305
2000.1,2000,10,33,23,121.3000031
2000.11,2000,11,33,23,189.6000061
2000.12,2000,12,33,24,65.69999695
2001.01,2001,1,32,24,164.6999969
2001.02,2001,2,32,23,169.1000061
2001.03,2001,3,30,22,377.2999878
2001.04,2001,4,30,23,247.6000061
2001.05,2001,5,31,23,246.6000061
2001.06,2001,6,31,23,215.3999939
2001.07,2001,7,31,23,228.1999969
2001.08,2001,8,31,22,163.3000031
2001.09,2001,9,32,22,64.19999695
2001.1,2001,10,34,24,25.20000076
2001.11,2001,11,34,23,94.30000305
2001.12,2001,12,34,24,63.70000076
2002.01,2002,1,34,24,213.8999939
2002.02,2002,2,32,24,221.8999939
2002.03,2002,3,32,23,347.2000122
2002.04,2002,4,31,24,291.1000061
2002.05,2002,5,31,23,266.7000122
2002.06,2002,6,31,23,391.8999939
2002.07,2002,7,31,24,277.1000061
2002.08,2002,8,31,23,172.5
2002.09,2002,9,33,24,25.39999962
2002.1,2002,10,33,24,44.20000076
2002.11,2002,11,34,24,61.59999847
2002.12,2002,12,34,24,185.8999939
2003.01,2003,1,33,24,85.59999847
2003.02,2003,2,32,24,285.2999878
2003.03,2003,3,32,24,133.1999969
2003.04,2003,4,31,24,304.1000061
2003.05,2003,5,31,24,257.7999878
2003.06,2003,6,31,24,382.3999939
2003.07,2003,7,31,24,250.3999939
2003.08,2003,8,31,23,125
2003.09,2003,9,32,23,94.59999847
2003.1,2003,10,32,23,117
2003.11,2003,11,32,23,66.09999847
